row_idx,category,id,owner,datetaken,title,tags,latitude,longitude,place_id,url_n,img_id,text,country_code,country,region,subregion,city,cluster_id,entities
3240,monument,10257128495,12512913@N00,1381631037,20131013-_EDS6559,nikon 日本 大仏 80400mm d4 愛知県 motoyama 名古屋大学 名古屋市 1424mm 元山 d800e 桃源寺,35.16108,136.965019,z.H8jB5TWr84tqHPBQ,https://live.staticflickr.com/3692/10257128495_3b7530ce73_n.jpg,monument-35.161080-136.965019-1381631037-12512913@N00-10257128495-n.jpg,20131013-_EDS6559 nikon 日本 大仏 80400mm d4 愛知県 motoyama 名古屋大学 名古屋市 1424mm 元山 d800e 桃源寺,JP,Japan,Asia,Eastern Asia,Nagoya-shi,21,""
3241,monument,10257116366,12512913@N00,1381631037,20131013-_EDS6558,nikon 日本 大仏 80400mm d4 愛知県 motoyama 名古屋大学 名古屋市 1424mm 元山 d800e 桃源寺,35.161086,136.964977,z.H8jB5TWr84tqHPBQ,https://live.staticflickr.com/5501/10257116366_54203bf143_n.jpg,monument-35.161086-136.964977-1381631037-12512913@N00-10257116366-n.jpg,20131013-_EDS6558 nikon 日本 大仏 80400mm d4 愛知県 motoyama 名古屋大学 名古屋市 1424mm 元山 d800e 桃源寺,JP,Japan,Asia,Eastern Asia,Nagoya-shi,21,""
3242,monument,14676329387,94047592@N03,1407224805,高岡大仏,japan nikon 日本 toyama 大仏 d610 富山県 高岡市,36.745663,137.017225,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/5583/14676329387_3d4d19fb9b_n.jpg,monument-36.745663-137.017225-1407224805-94047592@N03-14676329387-n.jpg,高岡大仏 japan nikon 日本 toyama 大仏 d610 富山県 高岡市,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3243,monument,14426079918,51632685@N05,1399100758,Toyama Daibutsu,sculpture japan buddha buddhist religion daibutsu toyama takaoka,36.745727,137.017055,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/3860/14426079918_a83c82b572_n.jpg,monument-36.745727-137.017055-1399100758-51632685@N05-14426079918-n.jpg,Toyama Daibutsu sculpture japan buddha buddhist religion daibutsu toyama takaoka,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3244,monument,3165434411,27921677@N00,1231045718,Takaoka Daibutsu,statue japan buddha daibutsu toyama hdr takaoka 大仏 高岡 富山 日本三大大仏,36.745727,137.017036,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/3258/3165434411_f73e8c61ea_n.jpg,monument-36.745727-137.017036-1231045718-27921677@N00-3165434411-n.jpg,Takaoka Daibutsu statue japan buddha daibutsu toyama hdr takaoka 大仏 高岡 富山 日本三大大仏,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3245,monument,3165434113,27921677@N00,1231045708,Takaoka Daibutsu,statue japan buddha daibutsu toyama hdr takaoka 大仏 高岡 富山 日本三大大仏,36.745727,137.017036,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/1101/3165434113_e7be7430d5_n.jpg,monument-36.745727-137.017036-1231045708-27921677@N00-3165434113-n.jpg,Takaoka Daibutsu statue japan buddha daibutsu toyama hdr takaoka 大仏 高岡 富山 日本三大大仏,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3246,monument,3165433919,27921677@N00,1231044942,Takaoka Daibutsu,statue japan buddha daibutsu toyama takaoka 大仏 高岡 富山 日本三大大仏,36.745727,137.017036,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/1292/3165433919_ec68eb1054_n.jpg,monument-36.745727-137.017036-1231044942-27921677@N00-3165433919-n.jpg,Takaoka Daibutsu statue japan buddha daibutsu toyama takaoka 大仏 高岡 富山 日本三大大仏,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3247,monument,3165432985,27921677@N00,1231045228,Takaoka Daibutsu,statue japan buddha daibutsu toyama takaoka 大仏 高岡 富山 日本三大大仏,36.745727,137.017036,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/3213/3165432985_129142e4c6_n.jpg,monument-36.745727-137.017036-1231045228-27921677@N00-3165432985-n.jpg,Takaoka Daibutsu statue japan buddha daibutsu toyama takaoka 大仏 高岡 富山 日本三大大仏,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3248,monument,3165432293,27921677@N00,1231045145,Takaoka Daibutsu,statue japan buddha daibutsu toyama takaoka 大仏 高岡 富山 日本三大大仏,36.745727,137.017036,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/3084/3165432293_5aef9b0fbf_n.jpg,monument-36.745727-137.017036-1231045145-27921677@N00-3165432293-n.jpg,Takaoka Daibutsu statue japan buddha daibutsu toyama takaoka 大仏 高岡 富山 日本三大大仏,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3249,monument,3166261528,27921677@N00,1231045065,Takaoka Daibutsu,statue japan buddha daibutsu toyama takaoka 高岡 富山,36.745727,137.017036,aQBoMXpTWr.0DXAkug,https://live.staticflickr.com/1370/3166261528_d9dbd84c90_n.jpg,monument-36.745727-137.017036-1231045065-27921677@N00-3166261528-n.jpg,Takaoka Daibutsu statue japan buddha daibutsu toyama takaoka 高岡 富山,JP,Japan,Asia,Eastern Asia,Takaoka,3,""
3250,monument,49175133572,167177646@N06,1573362010,Kōfu Castle,kōfucastle castle fort monument historical architecture museum maizurucastlepark kofu kōfushi kōfu steps gate yamanashiprefecture japan november 2019,35.665715,138.570082,,https://live.staticflickr.com/65535/49175133572_0d35b96776_n.jpg,monument-35.665715-138.570082-1573362010-167177646@N06-49175133572-n.jpg,Kōfu Castle kōfucastle castle fort monument historical architecture museum maizurucastlepark kofu kōfushi kōfu steps gate yamanashiprefecture japan november 2019,JP,Japan,Asia,Eastern Asia,Kofu-shi,9,kofu castle
3251,monument,49165351173,167177646@N06,1573361793,Kōfu Castle,kōfucastle kōfu kofu maizurucastlepark monument historical building architecture yamanashiprefecture japan november 2019 honmaru mountains,35.665401,138.57123,,https://live.staticflickr.com/65535/49165351173_7ee458dfa6_n.jpg,monument-35.665401-138.571230-1573361793-167177646@N06-49165351173-n.jpg,Kōfu Castle kōfucastle kōfu kofu maizurucastlepark monument historical building architecture yamanashiprefecture japan november 2019 honmaru mountains,JP,Japan,Asia,Eastern Asia,Kofu-shi,9,kofu castle
3252,monument,49165348563,167177646@N06,1573359745,Kōfu Castle,kōfucastle kōfu kofu maizurucastlepark monument historical building architecture yamanashiprefecture japan november 2019 bridge moat,35.664154,138.571595,,https://live.staticflickr.com/65535/49165348563_1185b8b7c0_n.jpg,monument-35.664154-138.571595-1573359745-167177646@N06-49165348563-n.jpg,Kōfu Castle kōfucastle kōfu kofu maizurucastlepark monument historical building architecture yamanashiprefecture japan november 2019 bridge moat,JP,Japan,Asia,Eastern Asia,Kofu-shi,9,kofu castle
3253,monument,49165810941,167177646@N06,1573359444,Kōfu Castle,kōfucastle kōfu kofu maizurucastlepark monument historical building architecture yamanashiprefecture japan november 2019 rampart battlement wall stonework,35.66473,138.571799,,https://live.staticflickr.com/65535/49165810941_382d1dfda4_n.jpg,monument-35.664730-138.571799-1573359444-167177646@N06-49165810941-n.jpg,Kōfu Castle kōfucastle kōfu kofu maizurucastlepark monument historical building architecture yamanashiprefecture japan november 2019 rampart battlement wall stonework,JP,Japan,Asia,Eastern Asia,Kofu-shi,9,kofu castle
3254,monument,49148045597,167177646@N06,1573358788,"Kōfu Castle, Kōfu",kōfu castle maizurucastlepark maizuru monument historical building architecture yamanashiprefecture japan november 2019 inariyaguri tower museum,35.665959,138.571477,,https://live.staticflickr.com/65535/49148045597_224b577248_n.jpg,monument-35.665959-138.571477-1573358788-167177646@N06-49148045597-n.jpg,"Kōfu Castle, Kōfu kōfu castle maizurucastlepark maizuru monument historical building architecture yamanashiprefecture japan november 2019 inariyaguri tower museum",JP,Japan,Asia,Eastern Asia,Kofu-shi,9,"kofu castle,kofu castle"
3255,monument,49147335738,167177646@N06,1573358188,"Maizuru Castle Park, Kōfu",kōfu castle maizurucastlepark maizuru monument historical building architecture yamanashiprefecture japan november 2019 mtfuji volcano trees park,35.665645,138.571874,,https://live.staticflickr.com/65535/49147335738_ae672f87b4_n.jpg,monument-35.665645-138.571874-1573358188-167177646@N06-49147335738-n.jpg,"Maizuru Castle Park, Kōfu kōfu castle maizurucastlepark maizuru monument historical building architecture yamanashiprefecture japan november 2019 mtfuji volcano trees park",JP,Japan,Asia,Eastern Asia,Kofu-shi,9,""
3256,monument,55257450693,39908901@N06,1777286964,"Stone Buddha statues in the Hase Temple, Kamakura, Japan. Hasedera religious temple",culturalheritage heritagesite kanagawa spirituality peaceful nature sculpturedetail japaneseculture meditation iconiclocation hasetemple traveldestination buddhastatues sacredplace japan templegrounds worship tradition jizostatues serene mosscovered weatheredstone outdoor kamakura travelphotography culturalexperience tranquil eastasia garden statues stonestatues stonebuddha asiatravel historicarchitecture spiritual sightseeing hasedera kannon historicsite buddhiststatues tourism religioussculpture buddhisttemple,35.311977,139.532988,,https://live.staticflickr.com/65535/55257450693_4ceb4d6926_n.jpg,monument-35.311977-139.532988-1777286964-39908901@N06-55257450693-n.jpg,"Stone Buddha statues in the Hase Temple, Kamakura, Japan. Hasedera religious temple culturalheritage heritagesite kanagawa spirituality peaceful nature sculpturedetail japaneseculture meditation iconiclocation hasetemple traveldestination buddhastatues sacredplace japan templegrounds worship tradition jizostatues serene mosscovered weatheredstone outdoor kamakura travelphotography culturalexperience tranquil eastasia garden statues stonestatues stonebuddha asiatravel historicarchitecture spiritual sightseeing hasedera kannon historicsite buddhiststatues tourism religioussculpture buddhisttemple",JP,Japan,Asia,Eastern Asia,Kamakura,22,"stone buddha statues,hase temple"
3257,monument,55245436777,39908901@N06,1777286926,"Stone Buddha statues in the Hase Temple, Kamakura, Japan. Hasedera religious temple",culturalheritage heritagesite kanagawa spirituality peaceful nature sculpturedetail japaneseculture meditation iconiclocation hasetemple traveldestination buddhastatues sacredplace japan templegrounds worship tradition jizostatues serene mosscovered weatheredstone outdoor kamakura travelphotography culturalexperience tranquil eastasia garden statues stonestatues stonebuddha asiatravel historicarchitecture spiritual sightseeing hasedera kannon historicsite buddhiststatues tourism religioussculpture buddhisttemple,35.31243,139.533705,,https://live.staticflickr.com/65535/55245436777_f68eac06ee_n.jpg,monument-35.312430-139.533705-1777286926-39908901@N06-55245436777-n.jpg,"Stone Buddha statues in the Hase Temple, Kamakura, Japan. Hasedera religious temple culturalheritage heritagesite kanagawa spirituality peaceful nature sculpturedetail japaneseculture meditation iconiclocation hasetemple traveldestination buddhastatues sacredplace japan templegrounds worship tradition jizostatues serene mosscovered weatheredstone outdoor kamakura travelphotography culturalexperience tranquil eastasia garden statues stonestatues stonebuddha asiatravel historicarchitecture spiritual sightseeing hasedera kannon historicsite buddhiststatues tourism religioussculpture buddhisttemple",JP,Japan,Asia,Eastern Asia,Kamakura,22,"stone buddha statues,hase temple"
3258,monument,55246487288,39908901@N06,1777284033,"Side view of Giant Buddha Kotoku-in, a Buddhist temple known for a large, outdoor bronze statue of Buddha - Kamakura, Kanagawa, Japan",culturalheritage heritagesite spirituality famouslandmark destinationjapan giantstatue japaneseculture asiatravel iconiclocation sacredsite sightseeing traveldestination ancienttemple architecture outdoorstatue japan templegrounds tradition serene publicspace landmark historiclandmark outdoor kamakura tranquil monumentalstatue peaceful eastasia meditation buddhastatue culturalexperience travelphotography sculpture religioussite spiritual kamakuraattraction greatbuddha daibutsu historicsite kotokuin tourism bronzebuddha buddhisttemple,35.313313,139.535186,,https://live.staticflickr.com/65535/55246487288_4db0469fba_n.jpg,monument-35.313313-139.535186-1777284033-39908901@N06-55246487288-n.jpg,"Side view of Giant Buddha Kotoku-in, a Buddhist temple known for a large, outdoor bronze statue of Buddha - Kamakura, Kanagawa, Japan culturalheritage heritagesite spirituality famouslandmark destinationjapan giantstatue japaneseculture asiatravel iconiclocation sacredsite sightseeing traveldestination ancienttemple architecture outdoorstatue japan templegrounds tradition serene publicspace landmark historiclandmark outdoor kamakura tranquil monumentalstatue peaceful eastasia meditation buddhastatue culturalexperience travelphotography sculpture religioussite spiritual kamakuraattraction greatbuddha daibutsu historicsite kotokuin tourism bronzebuddha buddhisttemple",JP,Japan,Asia,Eastern Asia,Kamakura,22,""
3259,monument,55246574464,39908901@N06,1777283943,Goshuin temple stamp book held up in front of giant Buddha in Kamakura Japan,souvenircollection goshuincho culturalritual spirituality travelphotography destinationjapan pilgrimagebook templestampbook templestamps japaneseculture greatbuddha iconiclocation sacredsite sightseeing traveldestination religiouspractice handsholdingbook japan stampbook worship tradition japanesetemple outdoor kamakura visitoractivity culturalexperience heritagesite eastasia kamakuraattraction buddhastatue detailshot closeup asiatravel religioussite spiritual goshuin templegrounds daibutsu historicsite kotokuin travelsouvenir tourism buddhisttemple,35.313313,139.535186,,https://live.staticflickr.com/65535/55246574464_5372ff6bb1_n.jpg,monument-35.313313-139.535186-1777283943-39908901@N06-55246574464-n.jpg,Goshuin temple stamp book held up in front of giant Buddha in Kamakura Japan souvenircollection goshuincho culturalritual spirituality travelphotography destinationjapan pilgrimagebook templestampbook templestamps japaneseculture greatbuddha iconiclocation sacredsite sightseeing traveldestination religiouspractice handsholdingbook japan stampbook worship tradition japanesetemple outdoor kamakura visitoractivity culturalexperience heritagesite eastasia kamakuraattraction buddhastatue detailshot closeup asiatravel religioussite spiritual goshuin templegrounds daibutsu historicsite kotokuin travelsouvenir tourism buddhisttemple,JP,Japan,Asia,Eastern Asia,Kamakura,22,""
3260,monument,55246741230,39908901@N06,1777283279,"Giant Buddha Kotoku-in, a Buddhist temple known for a large, outdoor bronze statue of Buddha - Kamakura, Kanagawa, Japan",culturalheritage heritagesite spirituality famouslandmark destinationjapan giantstatue japaneseculture asiatravel iconiclocation sacredsite sightseeing traveldestination ancienttemple architecture outdoorstatue japan templegrounds tradition serene publicspace landmark historiclandmark outdoor kamakura tranquil monumentalstatue peaceful eastasia meditation buddhastatue culturalexperience travelphotography sculpture religioussite spiritual kamakuraattraction greatbuddha daibutsu historicsite kotokuin tourism bronzebuddha buddhisttemple,35.313313,139.535186,,https://live.staticflickr.com/65535/55246741230_9a5b73c401_n.jpg,monument-35.313313-139.535186-1777283279-39908901@N06-55246741230-n.jpg,"Giant Buddha Kotoku-in, a Buddhist temple known for a large, outdoor bronze statue of Buddha - Kamakura, Kanagawa, Japan culturalheritage heritagesite spirituality famouslandmark destinationjapan giantstatue japaneseculture asiatravel iconiclocation sacredsite sightseeing traveldestination ancienttemple architecture outdoorstatue japan templegrounds tradition serene publicspace landmark historiclandmark outdoor kamakura tranquil monumentalstatue peaceful eastasia meditation buddhastatue culturalexperience travelphotography sculpture religioussite spiritual kamakuraattraction greatbuddha daibutsu historicsite kotokuin tourism bronzebuddha buddhisttemple",JP,Japan,Asia,Eastern Asia,Kamakura,22,""
3261,monument,55231656413,69220330@N07,1776313886,Daibutsu  大仏,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316816,139.535616,,https://live.staticflickr.com/65535/55231656413_df3691d972_n.jpg,monument-35.316816-139.535616-1776313886-69220330@N07-55231656413-n.jpg,Daibutsu  大仏 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3262,monument,55231914320,69220330@N07,1776313907,Daibutsu  大仏,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316744,139.535619,,https://live.staticflickr.com/65535/55231914320_cae3ae2fbc_n.jpg,monument-35.316744-139.535619-1776313907-69220330@N07-55231914320-n.jpg,Daibutsu  大仏 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3263,monument,55230592587,69220330@N07,1776316080,Temple garden 境内,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316566,139.535588,,https://live.staticflickr.com/65535/55230592587_7475264c12_n.jpg,monument-35.316566-139.535588-1776316080-69220330@N07-55230592587-n.jpg,Temple garden 境内 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3264,monument,55231752229,69220330@N07,1776316320,Daibutsu  大仏,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316566,139.535588,,https://live.staticflickr.com/65535/55231752229_70c9944c17_n.jpg,monument-35.316566-139.535588-1776316320-69220330@N07-55231752229-n.jpg,Daibutsu  大仏 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3265,monument,55230588152,69220330@N07,1776314460,Temple garden 境内,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316347,139.535547,,https://live.staticflickr.com/65535/55230588152_986e531787_n.jpg,monument-35.316347-139.535547-1776314460-69220330@N07-55230588152-n.jpg,Temple garden 境内 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3266,monument,55095739664,195726154@N07,1730400025,Jizō statues of Hase-dera,statue sculpture blackandwhite monochrome kamakura japan,35.312813,139.533298,,https://live.staticflickr.com/65535/55095739664_aff86f2e5c_n.jpg,monument-35.312813-139.533298-1730400025-195726154@N07-55095739664-n.jpg,Jizō statues of Hase-dera statue sculpture blackandwhite monochrome kamakura japan,JP,Japan,Asia,Eastern Asia,Kamakura,22,""
3267,monument,55095839765,195726154@N07,1730397312,Kōtoku-in,buddha statue sculpture kamakura japan,35.316534,139.535744,,https://live.staticflickr.com/65535/55095839765_7655c216f8_n.jpg,monument-35.316534-139.535744-1730397312-195726154@N07-55095839765-n.jpg,Kōtoku-in buddha statue sculpture kamakura japan,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3268,monument,55005354990,64453831@N08,1762881891,Kamakura   |   Buddha,buddha buddhism religion worship temple kotokuin 鎌倉大仏殿高徳院 statue bronze patina autumn fall foliage leaves kamakura 鎌倉市 kanagawaprefecture 神奈川県 kantō 関東地方 honshu 本州 japan 日本 nikon z6ii nikonz6ii nikkorz2470mmf4s 2025,35.316876,139.535679,,https://live.staticflickr.com/65535/55005354990_141a34b89b_n.jpg,monument-35.316876-139.535679-1762881891-64453831@N08-55005354990-n.jpg,Kamakura   |   Buddha buddha buddhism religion worship temple kotokuin 鎌倉大仏殿高徳院 statue bronze patina autumn fall foliage leaves kamakura 鎌倉市 kanagawaprefecture 神奈川県 kantō 関東地方 honshu 本州 japan 日本 nikon z6ii nikonz6ii nikkorz2470mmf4s 2025,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3269,monument,54990784447,64453831@N08,1762883358,Kamakura   |   Buddha,buddha buddhism religion worship temple kotokuin 鎌倉大仏殿高徳院 statue bronze patina autumn fall foliage leaves kamakura 鎌倉市 kanagawaprefecture 神奈川県 kantō 関東地方 honshu 本州 japan 日本 nikon z6ii nikonz6ii nikkorz70180mmf28 2025,35.316876,139.535679,,https://live.staticflickr.com/65535/54990784447_1395653a84_n.jpg,monument-35.316876-139.535679-1762883358-64453831@N08-54990784447-n.jpg,Kamakura   |   Buddha buddha buddhism religion worship temple kotokuin 鎌倉大仏殿高徳院 statue bronze patina autumn fall foliage leaves kamakura 鎌倉市 kanagawaprefecture 神奈川県 kantō 関東地方 honshu 本州 japan 日本 nikon z6ii nikonz6ii nikkorz70180mmf28 2025,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3270,monument,54900692638,37073171@N08,1755625959,Kamakura - Koga,kamakura japan 2025 asia travel 日本国 にほん canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm tanuki statues statue,35.315843,139.535036,,https://live.staticflickr.com/65535/54900692638_5c7f426363_n.jpg,monument-35.315843-139.535036-1755625959-37073171@N08-54900692638-n.jpg,Kamakura - Koga kamakura japan 2025 asia travel 日本国 にほん canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm tanuki statues statue,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3271,monument,54900708529,37073171@N08,1755625949,Kamakura - Koga,kamakura japan 2025 asia travel 日本国 にほん canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm tanuki statue statues,35.315843,139.535036,,https://live.staticflickr.com/65535/54900708529_b8b87e2cd1_n.jpg,monument-35.315843-139.535036-1755625949-37073171@N08-54900708529-n.jpg,Kamakura - Koga kamakura japan 2025 asia travel 日本国 にほん canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm tanuki statue statues,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3272,monument,54879855532,37073171@N08,1755621022,Kamakura - Great Buddha,鎌倉大仏殿高徳院 kamakuradaibutsu kamakura japan 2025 statue asia travel canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm 日本国 にほん daibutsu,35.316525,139.535636,,https://live.staticflickr.com/65535/54879855532_6daf896e16_n.jpg,monument-35.316525-139.535636-1755621022-37073171@N08-54879855532-n.jpg,Kamakura - Great Buddha 鎌倉大仏殿高徳院 kamakuradaibutsu kamakura japan 2025 statue asia travel canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm 日本国 にほん daibutsu,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3273,monument,54880942078,37073171@N08,1755621067,Kamakura - Great Buddha,鎌倉大仏殿高徳院 kamakuradaibutsu kamakura japan 2025 statue asia travel canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm 日本国 にほん daibutsu,35.316525,139.535636,,https://live.staticflickr.com/65535/54880942078_836294f3ec_n.jpg,monument-35.316525-139.535636-1755621067-37073171@N08-54880942078-n.jpg,Kamakura - Great Buddha 鎌倉大仏殿高徳院 kamakuradaibutsu kamakura japan 2025 statue asia travel canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm 日本国 にほん daibutsu,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3274,monument,54880941923,37073171@N08,1755621235,Kamakura - Great Buddha,鎌倉大仏殿高徳院 kamakuradaibutsu kamakura japan 2025 statue asia travel canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm 日本国 にほん daibutsu,35.316525,139.535636,,https://live.staticflickr.com/65535/54880941923_90b540d629_n.jpg,monument-35.316525-139.535636-1755621235-37073171@N08-54880941923-n.jpg,Kamakura - Great Buddha 鎌倉大仏殿高徳院 kamakuradaibutsu kamakura japan 2025 statue asia travel canoneos6dmarkii canon6dmarkii 2470mm 2470mmf28 2470mmf28dgoshsm 日本国 にほん daibutsu,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3275,monument,54839004936,202143434@N08,1128489332,Kamakura Daibatsu,kamakura daibatsu greatbuddha greatbuddhaofkamakura sculpture japan,35.316937,139.535744,,https://live.staticflickr.com/65535/54839004936_8413f62608_n.jpg,monument-35.316937-139.535744-1128489332-202143434@N08-54839004936-n.jpg,Kamakura Daibatsu kamakura daibatsu greatbuddha greatbuddhaofkamakura sculpture japan,JP,Japan,Asia,Eastern Asia,Kamakura,23,kamakura daibatsu
3276,monument,54835530402,202143434@N08,1128488191,Kamakura Daibatsu,kamakura daibatsu greatbuddha greatbuddhaofkamakura japan sculpture,35.316937,139.535744,,https://live.staticflickr.com/65535/54835530402_074c355bc4_n.jpg,monument-35.316937-139.535744-1128488191-202143434@N08-54835530402-n.jpg,Kamakura Daibatsu kamakura daibatsu greatbuddha greatbuddhaofkamakura japan sculpture,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3277,monument,54799988710,65023787@N07,1755884776,"The Great Buddha of Kamakura, Color Shifted",kamakura buddha statue autumn orange ir japan japon sony a7iv,35.316263,139.535475,,https://live.staticflickr.com/65535/54799988710_3dcbc0dca9_n.jpg,monument-35.316263-139.535475-1755884776-65023787@N07-54799988710-n.jpg,"The Great Buddha of Kamakura, Color Shifted kamakura buddha statue autumn orange ir japan japon sony a7iv",JP,Japan,Asia,Eastern Asia,Kamakura,23,the great buddha of kamakura
3278,monument,54747402370,65023787@N07,1755885293,Amitābha - Limitless Light,japan nihon japon kamakura kanagawa travel sony a7iv sigma amitābha buddha statue sunset sunstar,35.316858,139.535701,,https://live.staticflickr.com/65535/54747402370_31dcb016aa_n.jpg,monument-35.316858-139.535701-1755885293-65023787@N07-54747402370-n.jpg,Amitābha - Limitless Light japan nihon japon kamakura kanagawa travel sony a7iv sigma amitābha buddha statue sunset sunstar,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3279,monument,54734054128,146832554@N06,1730348067,"Kōtoku-in, Kamakura, Japan",sonydscrx100m3 free 2024 kōtokuin kamakura japan bouddha 13thcentury buddhisttemple kanagawaprefecture daiizan 大異山 shōjōsenji 清浄泉寺 greatbuddhaofkamakura greatbuddha buddha 鎌倉大仏 kamakuradaibutsu amitābha 1252 bronze,35.316754,139.535658,,https://live.staticflickr.com/65535/54734054128_d7dae4d3cf_n.jpg,monument-35.316754-139.535658-1730348067-146832554@N06-54734054128-n.jpg,"Kōtoku-in, Kamakura, Japan sonydscrx100m3 free 2024 kōtokuin kamakura japan bouddha 13thcentury buddhisttemple kanagawaprefecture daiizan 大異山 shōjōsenji 清浄泉寺 greatbuddhaofkamakura greatbuddha buddha 鎌倉大仏 kamakuradaibutsu amitābha 1252 bronze",JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3280,monument,54444579459,69220330@N07,1743746008,Cherry blossoms  桜,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316338,139.535594,,https://live.staticflickr.com/65535/54444579459_898153037e_n.jpg,monument-35.316338-139.535594-1743746008-69220330@N07-54444579459-n.jpg,Cherry blossoms  桜 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3281,monument,54444392366,69220330@N07,1743746787,Cherry blossoms  桜,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.317144,139.535563,,https://live.staticflickr.com/65535/54444392366_73928cd987_n.jpg,monument-35.317144-139.535563-1743746787-69220330@N07-54444392366-n.jpg,Cherry blossoms  桜 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3282,monument,54444762690,69220330@N07,1743746088,Cherry blossoms  桜,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316397,139.535261,,https://live.staticflickr.com/65535/54444762690_9046fc8a38_n.jpg,monument-35.316397-139.535261-1743746088-69220330@N07-54444762690-n.jpg,Cherry blossoms  桜 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3283,monument,54444633253,69220330@N07,1744173708,Cherry blossoms  桜,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.316266,139.535655,,https://live.staticflickr.com/65535/54444633253_f14193e693_n.jpg,monument-35.316266-139.535655-1744173708-69220330@N07-54444633253-n.jpg,Cherry blossoms  桜 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
3284,monument,54443533377,69220330@N07,1743746881,Cherry blossoms  桜,kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,35.317141,139.535441,,https://live.staticflickr.com/65535/54443533377_e47ff6cec3_n.jpg,monument-35.317141-139.535441-1743746881-69220330@N07-54443533377-n.jpg,Cherry blossoms  桜 kamakura daibutsu great buddha japan koutokuin 鎌倉 大仏 高徳院,JP,Japan,Asia,Eastern Asia,Kamakura,23,""
