entity_id,wikimedia_url,poi_name,wikidata_id,instance_tag,category,poi_name_tags,geohack_url,latitude,longitude,country_code,country,region,subregion,city,osm_id,nearby_pov_cluster
2473,https://commons.wikimedia.org/wiki/Category:Kuromata_Dam,Kuromata Dam,Q6446342,"[""dam""]",other,"kuromata dam,黒又タム,diga di kuromata,குரோமடா அணை,kuromata toʻgʻoni",https://geohack.toolforge.org/geohack.php?pagename=Category:Kuromata_Dam&params=37.33944444_N_139.08166667_E_globe:Earth_&language=en,37.33944444,139.08166667,JP,Japan,Asia,Eastern Asia,Tochio-honcho,,
2474,https://commons.wikimedia.org/wiki/Category:Hiroshima_Central_Park,Hiroshima Central Park,Q9644770,"[""urban park""]",other,"広島市中央公園,hiroshima central park,parcul central (municipiul hiroshima)",https://geohack.toolforge.org/geohack.php?pagename=Category:Hiroshima_Central_Park&params=34.401389_N_132.454667_E_globe:Earth_&language=en,34.401389,132.454667,JP,Japan,Asia,Eastern Asia,Hiroshima-shi,,
2475,https://commons.wikimedia.org/wiki/Category:Yokohama_Port_Museum,Yokohama Port Museum,Q11542838,"[""maritime museum"", ""harbor museum""]",other,"横浜みなと博物館,横浜マリタイムミューシアム,요코하마 항구 박물관,yokohama port museum,橫濱港博物館,muzeum portu w jokohamie,yokohama port museum,yokohama port museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Yokohama_Port_Museum&params=35.453667_N_139.633_E_globe:Earth_&language=en,35.453667,139.633,JP,Japan,Asia,Eastern Asia,Yokohama,node/1420823424,
2476,https://commons.wikimedia.org/wiki/Category:Nagayama_Castle,Nagayama Castle,Q11549997,"[""Japanese castle"", ""jin'ya""]",palace_castle,"永山城,日田陣屋,nagayama castle,hita jin'ya,maruyama castle,tsukikuma castle,chateau de nagayama,castel de nagayama,castell de nagayama,永山城,永山城",https://geohack.toolforge.org/geohack.php?pagename=Category:Nagayama_Castle&params=33.3323_N_130.93618889_E_globe:Earth_&language=en,33.3323,130.93618889,JP,Japan,Asia,Eastern Asia,Hita,,""
2477,https://commons.wikimedia.org/wiki/Category:Jofuku_Park,Jofuku Park,Q11070871,"[""urban park""]",other,"徐福公園,徐福公園,徐福顕彰公園,jofuku park",https://geohack.toolforge.org/geohack.php?pagename=Category:Jofuku_Park&params=33.725944444444_N_135.9955_E_globe:Earth_&language=en,33.725944444444,135.9955,JP,Japan,Asia,Eastern Asia,Shingu,,
2478,https://commons.wikimedia.org/wiki/Category:Anorisaki_Lighthouse_(1948),Anorisaki Lighthouse (1948),,"[""lighthouse""]",tower,,https://geohack.toolforge.org/geohack.php?pagename=Category:Anorisaki_Lighthouse_(1948)&params=034.365128_N_0136.908477_E_globe:Earth_class:object_type:object_region:JP_scale:10000_&language=en,34.365128,136.908477,JP,Japan,Asia,Eastern Asia,Toba,,
2479,https://commons.wikimedia.org/wiki/Category:%C5%8Ctori-taisha,Ōtori-taisha,Q705151,"[""taisha"", ""Shikinaisha"", ""Sumiyoshi shrine"", ""Shrines receiving Tsukinami-sai and Niiname-sai offerings"", ""Shinto shrine""]",other,"大鸟大社,大鳥大社,大鳥大社,大鳥大社,大鳥神社,鳳大社,おおとりたいしゃ,大鳥大明神,大鳥大神宮,和泉国一宮,otori-taisha,otori taisha,otori shrine,otori grand shrine,otori daimyojin,otori ogaminomiya,izumi ichinomiya,otori taisha,大鳥大社,kuil agung otori",https://geohack.toolforge.org/geohack.php?pagename=Category:%C5%8Ctori-taisha&params=34.536898_N_135.460765_E_globe:Earth_&language=en,34.536898,135.460765,JP,Japan,Asia,Eastern Asia,Takaishi,,
2480,https://commons.wikimedia.org/wiki/Category:Shosenkyo_Ropeway,Shosenkyo Ropeway,Q11511907,"[""business""]",other,"昇仙峡ローフウェイ,shosenkyo ropeway",https://geohack.toolforge.org/geohack.php?pagename=Category:Shosenkyo_Ropeway&params=035.753333_N_0138.563889_E_globe:Earth_class:object_type:object_region:JP_&language=en,35.753333,138.563889,JP,Japan,Asia,Eastern Asia,Kofu-shi,,
2481,https://commons.wikimedia.org/wiki/Category:Sakomoto_Castle,Sakomoto Castle,Q10928494,"[""Japanese castle"", ""water castle"", ""destroyed building or structure""]",palace_castle,"坂本城,坂本城,قلعه ساکاموتو,sakamoto castle,chateau de sakamotoshiro,坂本城,castel de sakamotoshiro,sakomoto,sakamotodzo",https://geohack.toolforge.org/geohack.php?pagename=Category:Sakomoto_Castle&params=35.05982611_N_135.87715111_E_globe:Earth_&language=en,35.05982611,135.87715111,JP,Japan,Asia,Eastern Asia,Otsu-shi,,""
2482,https://commons.wikimedia.org/wiki/Category:Odawara_Castle,Odawara Castle,Q1013437,"[""Japanese castle""]",palace_castle,"замок одавара,chateau d'odawara,odawara-jo,odawara castle,小田原城,burg odawara,odawara-jo,odawara-jo,오다와라성,castello di odawara,odawarako gaztelua,小田原城,castillo odawara,castillo de odawara,замок одавара,odavara qəsri,odawara castle,قلعه اوداوارا,odawara kalesi,ปราสาทโอะดะวะระ,istana odawara,castelo de odawara,castelo de odawara,castell d'odawara,odawara,odawarsky hrad,ഒഡവാര കാസിൽ,odawara slott,grad odavara,grad odawara,zamek odawara",https://geohack.toolforge.org/geohack.php?pagename=Category:Odawara_Castle&params=35.250833333333_N_139.15361111111_E_globe:Earth_&language=en,35.250833333333,139.15361111111,JP,Japan,Asia,Eastern Asia,Odawara,way/167050294,29
2483,https://commons.wikimedia.org/wiki/Category:Mutsu_Kokubun-ji,Mutsu Kokubun-ji,Q1101060,"[""provincial temple""]",other,"陆奥国分寺,陸奧國分寺,陸奧國分寺,陸奥国分寺,陸奥国分寺薬師堂,陸奥國分寺,mutsu kokubun-ji yakushido,mutsu kokubun-ji temple,mutsu kokubun-ji yakushido,mutsu kokubun-ji,陸奧國分寺,муцу кокубун якусидо,موتسو كوكوبون جى ياكوشيدو,wihara mutsu kokubun-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Mutsu_Kokubun-ji&params=38.25055556_N_140.90055556_E_globe:Earth_&language=en,38.25055556,140.90055556,JP,Japan,Asia,Eastern Asia,Sendai-shi,,
2484,https://commons.wikimedia.org/wiki/Category:Canal_City_Hakata,Canal City Hakata,Q1050353,"[""shopping center""]",other,"キャナルシティ博多,キャナルシティ,キャナルシティー博多,キャナルシティー,커낼시티 하카타,canal city hakata,canal city,canal city hakata,คาแนลซตฮะกะตะ,canal city hakata,博多運河城,福岡運河城,canal city博多",https://geohack.toolforge.org/geohack.php?pagename=Category:Canal_City_Hakata&params=33.59111111_N_130.41055556_E_globe:Earth_&language=en,33.59111111,130.41055556,JP,Japan,Asia,Eastern Asia,Fukuoka-shi,,
2485,https://commons.wikimedia.org/wiki/Category:Momiji_Hachiman-g%C5%AB,Momiji Hachiman-gū,Q11605265,"[""Shinto shrine""]",other,"紅葉八幡宮,もみしはちまんくう,momiji hachimangu,kuil momiji hachimangu,sanctuaire de momiji hachimangu,紅葉八幡宮,もみしはちまんくう",https://geohack.toolforge.org/geohack.php?pagename=Category:Momiji_Hachiman-g%C5%AB&params=33.57853_N_130.351_E_globe:Earth_&language=en,33.57853,130.351,JP,Japan,Asia,Eastern Asia,Fukuoka-shi,,
2486,https://commons.wikimedia.org/wiki/Category:Boat_Race_Omura,Boat Race Omura,Q11212976,"[""ky\u014dteij\u014d""]",other,"大村競艇場,오무라 경정장,boat race omura,大村賽艇場",https://geohack.toolforge.org/geohack.php?pagename=Category:Boat_Race_Omura&params=032.897083_N_0129.951500_E_globe:Earth_class:object_region:JP-23_type:landmark_&language=en,32.897083,129.9515,JP,Japan,Asia,Eastern Asia,Omura,,
2487,"https://commons.wikimedia.org/wiki/Category:Io-jinja_(Ibaraki,_Osaka)","Io-jinja (Ibaraki, Osaka)",Q11373608,"[""Shinto shrine"", ""Shikinaisha"", ""Shrine receiving Hoe and Quiver""]",other,"井於神社,井於神社,io shrine,io-jinja,sanctuaire d’io,kuil io","https://geohack.toolforge.org/geohack.php?pagename=Category:Io-jinja_(Ibaraki,_Osaka)&params=34.79357_N_135.554384_E_globe:Earth_&language=en",34.79357,135.554384,JP,Japan,Asia,Eastern Asia,Ibaraki,,
2488,https://commons.wikimedia.org/wiki/Category:Fukuoka_City_Zoological_Garden,Fukuoka City Zoological Garden,Q5507695,"[""zoo"", ""botanical garden""]",other,"fukuoka municipal zoo and botanical garden,fukuoka city zoological garden,fukuoka zoo and botanical garden,福岡市動植物園,福岡市動物園,福岡市植物園,jardin botanico y zoologico municipal de fukuoka,fukuoka-shi dobutsuen,fukuo,jardin botanico y zoologico municipal de fukuoka,fukuoka-shi dobutsuen,fukuoka shi dobutsuen,fukuoka shi dobutsuen,jardin botanico y zoologico municipal de fukuoka,jardin botanico y zoologico municipal de fukuoka,jardin botanico y zoologico municipal de fukuoka,jardin botanico y zoologico municipal de fukuoka,jardin botanico y zoologico municipal de fukuoka,jardin botanico y zoologico municipal de fukuoka,جنينة حيوانات فوكوكا البلدية و الجنينة النباتيه,fukuoka hayvonot bogʻi va botanika bogʻi",https://geohack.toolforge.org/geohack.php?pagename=Category:Fukuoka_City_Zoological_Garden&params=033.572389_N_0130.390583_E_globe:Earth_class:object_region:JP-40_type:landmark_&language=en,33.572389,130.390583,JP,Japan,Asia,Eastern Asia,Fukuoka-shi,way/169652278,
2489,https://commons.wikimedia.org/wiki/Category:Mount_K%C5%8Db%C5%8D,Mount Kōbō,Q10871905,"[""mountain""]",other,"mount kobo,کوه کوبو,弘法山,mont kobo,mount kobo,جبل مونت كوبو,mont kobo",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_K%C5%8Db%C5%8D&params=35.375055555556_N_139.25027777778_E_globe:Earth_&language=en,35.375055555556,139.25027777778,JP,Japan,Asia,Eastern Asia,Hadano,node/1707830242,
2490,https://commons.wikimedia.org/wiki/Category:Tokushima_Prefectural_Naruto_Sports_Park_Complex,Tokushima Prefectural Naruto Sports Park Complex,Q11490206,"[""park""]",other,"徳島県鳴門総合運動公園,徳島県鳴門総合運動公園球技場,徳島県鳴門総合運動公園第2陸上競技場,鳴門総合運動公園,徳島県立鳴門総合運動公園,鳴門・大塚スホーツハーク,鳴門総合運動公園第2陸上競技場,鳴門総合運動公園球技場,徳島県鳴門総合運動公園体育館,アミノハリューホール,鳴門総合運動公園体育館,徳島県鳴門総合運動公園武道館,鳴門総合運動公園武道館,ソイショイ武道館,tokushima prefectural naruto sports park complex",https://geohack.toolforge.org/geohack.php?pagename=Category:Tokushima_Prefectural_Naruto_Sports_Park_Complex&params=34.167966_N_134.61539_E_globe:Earth_&language=en,34.167966,134.61539,JP,Japan,Asia,Eastern Asia,Narutocho-mitsuishi,,
2491,https://commons.wikimedia.org/wiki/Category:Terayama_Charcoal_Kiln,Terayama Charcoal Kiln,Q21653676,"[""charcoal clamp""]",other,"寺山炭窯跡,terayama charcoal kiln,terayama komur fırını",https://geohack.toolforge.org/geohack.php?pagename=Category:Terayama_Charcoal_Kiln&params=31.66427806_N_130.60110194_E_globe:Earth_&language=en,31.66427806,130.60110194,JP,Japan,Asia,Eastern Asia,Kajiki,node/7466626087,
2492,https://commons.wikimedia.org/wiki/Category:JP_Tower_Nagoya,JP Tower Nagoya,Q17228699,"[""skyscraper""]",tower,"jpタワー名古屋,jp tower名古屋,jp tower nagoya",https://geohack.toolforge.org/geohack.php?pagename=Category:JP_Tower_Nagoya&params=35.172472_N_136.88225_E_globe:Earth_&language=en,35.172472,136.88225,JP,Japan,Asia,Eastern Asia,Nagoya-shi,,
2493,https://commons.wikimedia.org/wiki/Category:Little_World_Museum_of_Man,Little World Museum of Man,Q6652601,"[""open-air museum"", ""architectural museum"", ""ethnographic museum""]",other,"little world museum of man,リトルワールト,野外民族博物館リトルワールト,野外民族博物館 リトルワールト,little world museum of man,小世界,野外民族博物館小小世界,ลตเตลเวลด,little world museum of man",https://geohack.toolforge.org/geohack.php?pagename=Category:Little_World_Museum_of_Man&params=35.37444444_N_137.02305556_E_globe:Earth_&language=en,35.37444444,137.02305556,JP,Japan,Asia,Eastern Asia,Inuyama,,
2494,https://commons.wikimedia.org/wiki/Category:Muroto-Anan_Kaigan_Quasi-National_Park,Muroto-Anan Kaigan Quasi-National Park,Q18724060,"[""quasi-national park of Japan""]",other,"室戸阿南海岸国定公園,muroto-anan kaigan quasi-national park,parcul cvasinational al coastei muroto-anan",https://geohack.toolforge.org/geohack.php?pagename=Category:Muroto-Anan_Kaigan_Quasi-National_Park&params=33.583_N_134.38_E_globe:Earth_&language=en,33.583,134.38,JP,Japan,Asia,Eastern Asia,Muroto-misakicho,,
2495,https://commons.wikimedia.org/wiki/Category:Onodera,Onodera,Q3594043,"[""Buddhist temple""]",other,"ono-ji,ono-ji temple,ono-dera,ono-ji,大野寺,wihara ono-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Onodera&params=34.5625_N_136.01555556_E_globe:Earth_&language=en,34.5625,136.01555556,JP,Japan,Asia,Eastern Asia,Haibara-akanedai,,
2496,https://commons.wikimedia.org/wiki/Category:Nagoya_City_Kita_Library,Nagoya City Kita Library,Q17240118,"[""library""]",other,"名古屋市北図書館,nagoya city kita library",https://geohack.toolforge.org/geohack.php?pagename=Category:Nagoya_City_Kita_Library&params=35.203167_N_136.913278_E_globe:Earth_&language=en,35.203167,136.913278,JP,Japan,Asia,Eastern Asia,Nagoya-shi,node/1423950442,
2497,https://commons.wikimedia.org/wiki/Category:Yumenoshima_Stadium,Yumenoshima Stadium,Q8061098,"[""stadium""]",other,"yumenoshima stadium,koto city yumenoshima stadium,江東区夢の島陸上競技場,江東区陸上競技場,夢の島陸上競技場,夢島競技場,夢之島競技場,江东区梦之岛竞技场,江東區夢之島競技場,江东区梦之岛竞技场,jumenosima stadionas,江东区梦之岛竞技场,estadio yumenoshima,uwanja wa michezo wa yumenoshima",https://geohack.toolforge.org/geohack.php?pagename=Category:Yumenoshima_Stadium&params=35.648611_N_139.823611_E_globe:Earth_&language=en,35.648611,139.823611,JP,Japan,Asia,Eastern Asia,Urayasu,,
2498,https://commons.wikimedia.org/wiki/Category:Kagawa_Prefectural_Higashiyama_Kaii_Setouchi_Art_Museum,Kagawa Prefectural Higashiyama Kaii Setouchi Art Museum,Q11667379,"[""art museum"", ""biographical museum""]",other,"香川県立東山魁夷せとうち美術館,東山魁夷せとうち美術館,東山魁夷美術館,香川縣立東山魁夷瀨戶內美術館,kagawa prefectural higashiyama kaii setouchi art museum,higashiyama kaii setouchi art museum,kagawa prefectural higashiyama kaii setouchi art museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Kagawa_Prefectural_Higashiyama_Kaii_Setouchi_Art_Museum&params=34.349383_N_133.824189_E_globe:Earth_&language=en,34.349383,133.824189,JP,Japan,Asia,Eastern Asia,Sakaidecho,node/1423745264,
2499,https://commons.wikimedia.org/wiki/Category:Mount_Norikura,Mount Norikura,Q55296089,"[""volcano""]",other,mount norikura,https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Norikura&params=36.10638889_N_137.55361111_E_globe:Earth_&language=en,36.10638889,137.55361111,JP,Japan,Asia,Eastern Asia,Takayama,,
2500,https://commons.wikimedia.org/wiki/Category:S%C5%8Dfuku-ji_(Fukuoka),Sōfuku-ji (Fukuoka),Q3511678,"[""Buddhist temple""]",other,"sofuku-ji,sofuku-ji temple,sofuku-ji,崇福寺,sofuku-ji,sofuku-ji,sofuku-ji,سوفوكو جى,σοφουκου-τζι,wihara sofuku-ji,sofuku-ji (fukuoka)",https://geohack.toolforge.org/geohack.php?pagename=Category:S%C5%8Dfuku-ji_(Fukuoka)&params=33.6057_N_130.414_E_globe:Earth_&language=en,33.6057,130.414,JP,Japan,Asia,Eastern Asia,Fukuoka-shi,,
2501,https://commons.wikimedia.org/wiki/Category:Hiroshima_Peace_Memorial_Museum,Hiroshima Peace Memorial Museum,Q1200076,"[""military museum"", ""peace museum""]",other,"广岛和平纪念资料馆,廣島和平紀念資料館,廣島和平紀念資料館,pacmuzeo hirosimo,paca muzeo,friedensmuseum hiroshima,hiroshima peace culture foundation,広島平和記念資料館,広島原爆資料館,平和記念資料館,히로시마 평화기념자료관,мемориальныи музеи мира в хиросиме,hiroshima peace memorial museum,museo memorial de la paz de hiroshima,museo de la paz,museo de la paz de hiroshima,хіросімськии меморіальнии «музеи миру»,хіросімськии меморіальнии ""музеи миру"",museum ter herdenking van de vrede,hiroshima van de vrede,het museum hiroshima van de vrede,vredesmuseum van hiroshima,museo della pace di hiroshima,heiwa kinen shiryokan,hiroshimako bakearen memorialaren museoa,廣島和平紀念資料館,廣島和平記念資料館,廣島和平紀念館,musee du memorial de la paix de hiroshima,museu de la pau d'hiroshima,museum peringatan perdamaian hiroshima,хиросималағы тыныслыҡ мемориаль музеиы,հիրոսիմայի խաղաղության թանգարան,muzeum pokoju w hiroszimie,מוזיאון ההנצחה לשלום בהירושימה,موزه یادبود صلح هیروشیما,متحف هيروشيما التذكاري للسلام,spominski muzej miru v hirosimi,hirosima barıs anıtı muzesi,mierove pamatne muzeum v hirosime,μουσειο μνημης της ειρηνης της χιροσιμα",https://geohack.toolforge.org/geohack.php?pagename=Category:Hiroshima_Peace_Memorial_Museum&params=34.391472222222_N_132.45305555556_E_globe:Earth_&language=en,34.391472222222,132.45305555556,JP,Japan,Asia,Eastern Asia,Hiroshima-shi,relation/9521566,
2502,https://commons.wikimedia.org/wiki/Category:Ebisubashi,Ebisubashi,Q11495351,"[""footbridge""]",bridge,"戎橋,戎橋筋,에비스바시,戎桥,ebisu bridge,ebisubashi,ebisu-bashi,戎橋,戎橋筋,pont d'ebisu,ebisu-bashi",https://geohack.toolforge.org/geohack.php?pagename=Category:Ebisubashi&params=34.669056_N_135.501361_E_globe:Earth_&language=en,34.669056,135.501361,JP,Japan,Asia,Eastern Asia,Osaka-shi,way/267341529,""
2503,https://commons.wikimedia.org/wiki/Category:Kanzaki_post_office_(Hy%C5%8Dgo),Kanzaki post office (Hyōgo),Q11589666,"[""post office""]",other,"神崎郵便局,ufficio postale di kanzaki,kanzaki post office",https://geohack.toolforge.org/geohack.php?pagename=Category:Kanzaki_post_office_(Hy%C5%8Dgo)&params=35.069778_N_134.774972_E_globe:Earth_&language=en,35.069778,134.774972,JP,Japan,Asia,Eastern Asia,Nishiwaki,node/1423079174,
2504,"https://commons.wikimedia.org/wiki/Category:Mikasa_(ship,_1902)","Mikasa (ship, 1902)",Q55310102,"[""pre-dreadnought battleship"", ""museum ship""]",other,"mikasa (ship, 1902)","https://geohack.toolforge.org/geohack.php?pagename=Category:Mikasa_(ship,_1902)&params=35.285_N_139.67416667_E_globe:Earth_&language=en",35.285,139.67416667,JP,Japan,Asia,Eastern Asia,Yokosuka,,
2505,https://commons.wikimedia.org/wiki/Category:Sasayama_Castle,Sasayama Castle,Q2760134,"[""Japanese castle""]",palace_castle,"筱山城,篠山城,篠山城,篠山城,篠山城跡,ささやましょう,chateau de sasayama,sasayama castle,castello di sasayama,篠山城,burg sasayama,sasayama castle,സസയാമ കാസിൽ,castillo de sasayama,사사야마성,قلعه ساسایاما",https://geohack.toolforge.org/geohack.php?pagename=Category:Sasayama_Castle&params=35.073247_N_135.217722_E_globe:Earth_&language=en,35.073247,135.217722,JP,Japan,Asia,Eastern Asia,Sasayama,,""
2506,https://commons.wikimedia.org/wiki/Category:Katsura_Imperial_Villa,Katsura Imperial Villa,Q1736808,"[""detached palace"", ""royal villa"", ""Japanese Imperial Facilities""]",palace_castle,"villa imperiale de katsura,katsura rikyu,katsura imperial villa,katsura rikyu,katsura rikyuu,桂離宮,vila imperial de katsura,vila imperial de katsura,พระตาหนกคะสระ,katsura imperial villa (คทซระรคว),คทซระรคว,palaca katsura,katsura-villa,katsurarikyu,katsura-rikyu,katsura-palast,桂離宮,かつらりきゅう,katsura,vila kacura,cisarska vila kacura,villa imperiale di katsura,katsuran keisarillinen huvila,vila kekaisaran katsura,cesarska vila kacura,кацура,кацура рикю,villa imperialis katsura,katsura rikyu,katsura rikyuu,ארמון קסורה,pałac katsura",https://geohack.toolforge.org/geohack.php?pagename=Category:Katsura_Imperial_Villa&params=34.983888888889_N_135.70944444444_E_globe:Earth_&language=en,34.983888888889,135.70944444444,JP,Japan,Asia,Eastern Asia,Muko,way/1230302126,""
2507,https://commons.wikimedia.org/wiki/Category:Tahara_Municipal_Museum,Tahara Municipal Museum,Q11576253,"[""city museum""]",other,"田原市博物館,tahara municipal museum,obcinski muzej tahara",https://geohack.toolforge.org/geohack.php?pagename=Category:Tahara_Municipal_Museum&params=34.673631_N_137.268983_E_globe:Earth_&language=en,34.673631,137.268983,JP,Japan,Asia,Eastern Asia,Tahara,node/1423992841,
2508,https://commons.wikimedia.org/wiki/Category:Matsumoto_Castle,Matsumoto Castle,Q739612,"[""military museum"", ""Japanese castle""]",palace_castle,"松本城,松本城,松本城,matsumoto-jo,castelo matsumoto,matsumoto-jo,castelo de matsumoto,istana matsumoto,zamek matsumoto,matsumoto gaztelua,chateau de matsumoto,matsumoto-jo,castel de matsumoto,le corbeau noir,chateau de fukashi,마쓰모토성,후카시 성,замок мацумото,замок ворона,matsumoto castle,fukashi castle,castillo matsumoto,mastumoto castillo,castillo de matsumoto,matsumoto kalesi,ปราสาทมะสโมะโตะ,ปราสาทมตสโมะโตะ,ปราสาทมทสโมโตะ,castell de matsumoto,castell matsumoto,matsumoton linna,matsumoto-jo,fukashin linna,замок мацумото,castello di matsumoto,istana matsumoto,burg matsumoto,松本城,matsumoto-jo,matsumoto-jo,fukashi-jo,schloss matsumoto,matsumotojo,fukashi-jo,松本城,深志城,烏城,まつもとしょう,macumoto,hrad macumoto,macumoto pilis,میٹسوموٹو قلعہ,قلعة ماتسوموتو,松本城,matsumotoborgen,macumotoi varkastely,lau đai matsumoto,松本城,matsumoto-borgen,matsumoto castle,kasteel matsumoto,kastelo macumoto,טירת מצומוטו,قلعه ماتسوموتو,matsumoto qəsri,മാററസമോടടോ കാസിൽ,καστρο του ματσουμοτο,grad macumoto,matsumoto qalʼasi,matsumoto slott",https://geohack.toolforge.org/geohack.php?pagename=Category:Matsumoto_Castle&params=36.238888888889_N_137.96916666667_E_globe:Earth_&language=en,36.238888888889,137.96916666667,JP,Japan,Asia,Eastern Asia,Matsumoto,way/300077872,81
2509,https://commons.wikimedia.org/wiki/Category:Lake_Hamana,Lake Hamana,Q10130648,"[""lake""]",other,"浜名湖,lake hamana,하마나호,lacul hamana",https://geohack.toolforge.org/geohack.php?pagename=Category:Lake_Hamana&params=34.741111111111_N_137.56972222222_E_globe:Earth_&language=en,34.741111111111,137.56972222222,JP,Japan,Asia,Eastern Asia,Kosai-shi,,
2510,https://commons.wikimedia.org/wiki/Category:Mino_Bridge,Mino Bridge,Q11609241,"[""bridge""]",bridge,"美濃橋,mino bridge,mino bridge",https://geohack.toolforge.org/geohack.php?pagename=Category:Mino_Bridge&params=35.55227778_N_136.91044444_E_globe:Earth_&language=en,35.55227778,136.91044444,JP,Japan,Asia,Eastern Asia,Mino,,""
2511,https://commons.wikimedia.org/wiki/Category:Kagawa_Prefectural_Library,Kagawa Prefectural Library,Q11667367,"[""prefectural library of Japan""]",other,"香川県立図書館,kagawa prefectural library",https://geohack.toolforge.org/geohack.php?pagename=Category:Kagawa_Prefectural_Library&params=34.293056_N_134.066667_E_globe:Earth_&language=en,34.293056,134.066667,JP,Japan,Asia,Eastern Asia,Takamatsu-shi,,
2512,https://commons.wikimedia.org/wiki/Category:Hana-Dokei,Hana-Dokei,Q11615427,"[""floral clock""]",monument_statue,"花時計,神戸花時計,こうへ花時計,꽃시계,kobe flower clock,horloge fleurie de kobe",https://geohack.toolforge.org/geohack.php?pagename=Category:Hana-Dokei&params=34.6865497_N_135.1972291_E_globe:Earth_&language=en,34.6865497,135.1972291,JP,Japan,Asia,Eastern Asia,Kobe,node/1908134908,""
2513,"https://commons.wikimedia.org/wiki/Category:Korean_Cultural_Center,_Tokyo","Korean Cultural Center, Tokyo",Q11668260,"[""Korean Cultural Center branch office""]",other,"駐日韓国大使館 韓国文化院,주일 한국문화원,韓國駐日大使館文化院,韓國駐日大使館韓國文化院,大韓民國駐日本大使館文化院,韓國駐日大使館文化院,大韓民國駐日本大使館文化院,korean cultural center, tokyo,tokyo korean culture center,韓國駐日大使館文化院,大韓民國駐日本大使館文化院,korea kultura centro en tokio,kore kultur merkezi binası","https://geohack.toolforge.org/geohack.php?pagename=Category:Korean_Cultural_Center,_Tokyo&params=35.687414_N_139.717175_E_globe:Earth_&language=en",35.687414,139.717175,JP,Japan,Asia,Eastern Asia,Tokyo,,
2514,https://commons.wikimedia.org/wiki/Category:Sanuki_Mannou_National_Park,Sanuki Mannou National Park,Q11420641,"[""National Government Park""]",other,"国営讃岐まんのう公園,sanuki manno park,sanuki mannou park,parc national sanuki manno",https://geohack.toolforge.org/geohack.php?pagename=Category:Sanuki_Mannou_National_Park&params=34.166878_N_133.879831_E_globe:Earth_&language=en,34.166878,133.879831,JP,Japan,Asia,Eastern Asia,Marugame,way/560055550,
2515,https://commons.wikimedia.org/wiki/Category:Fukuyama_Castle_(Bingo),Fukuyama Castle (Bingo),Q1071869,"[""Japanese castle""]",palace_castle,"福山城,福山城,福山城,福山城,久松城,葦陽城,chateau de fukuyama,castel de fukuyama,fukuyama-jo,후쿠야마성,빈고 후쿠야마 성,fukuyama castle,hisamatsu castle,iyo castle,castillo fukuyama,fukuyamako gaztelua,福山城,葦陽城,久松城,burg fukuyama,fukuyama castle,castell de fukuyama,ഫകയാമ കാസിൽ,福山城,久松城,葦陽城",https://geohack.toolforge.org/geohack.php?pagename=Category:Fukuyama_Castle_(Bingo)&params=34.49103889_N_133.36112222_E_globe:Earth_&language=en,34.49103889,133.36112222,JP,Japan,Asia,Eastern Asia,Fukuyama,way/421566344,17
2516,https://commons.wikimedia.org/wiki/Category:Zeny%C5%8Dmitsu-ji,Zenyōmitsu-ji,Q3575233,"[""Buddhist temple""]",other,"zenyomitsu-ji,zenyomitsu-ji temple,zenyomitsu-ji,善養寺,善養寺,善養密寺,善養寺,善養寺,زينيميتسو جى,wihara zenyomitsu-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Zeny%C5%8Dmitsu-ji&params=35.601642_N_139.642_E_globe:Earth_&language=en,35.601642,139.642,JP,Japan,Asia,Eastern Asia,Tokyo,,
2517,https://commons.wikimedia.org/wiki/Category:Taiseki-ji,Taiseki-ji,Q9613759,"[""Buddhist temple""]",other,"大石寺,taiseki-ji,taiseki-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Taiseki-ji&params=35.28060556_N_138.58453333_E_globe:Earth_&language=en,35.28060556,138.58453333,JP,Japan,Asia,Eastern Asia,Fujinomiya,,
2518,https://commons.wikimedia.org/wiki/Category:Kumano_River,Kumano River,Q1972071,"[""river""]",other,"熊野川,熊野川,熊野川,熊野川,新宮川,кумано,куманогава,kumano,kumanogawa,熊野川,kumano river,shingu river,riviere kumano,kumano-gawa,कमानो नदि,कमानो नदी,कमानो नदी,afon kumano,sungai kumano,kali kumano,abhainn kumano,نهر كومانو,kumano,singu,riu kumano,رود کومانو,riu kumano,kumano,singu,shingu,кумано,kumano-gawa,kumano nehri,shingu nehri,ခမနမြစ",https://geohack.toolforge.org/geohack.php?pagename=Category:Kumano_River&params=33.7317_N_136_E_globe:Earth_&language=en,33.7317,136.0,JP,Japan,Asia,Eastern Asia,Shingu,relation/13374556,
